Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]	Phosphate Phosphorus (PO4-P) [umol/l]	QV:ODV:Phosphate Phosphorus (PO4-P) [umol/l]	Total Phosphorus (P) [umol/l]	QV:ODV:Total Phosphorus (P) [umol/l]	Silicate Silicon (SiO4-Si) [umol/l]	QV:ODV:Silicate Silicon (SiO4-Si) [umol/l]	Nitrate Nitrogen (NO3-N) [umol/l]	QV:ODV:Nitrate Nitrogen (NO3-N) [umol/l]	Ammonium Nitrogen (NH4-N) [umol/l]	QV:ODV:Ammonium Nitrogen (NH4-N) [umol/l]	Total Nitrogen (N) [umol/l]	QV:ODV:Total Nitrogen (N) [umol/l]	Hydrogen Sulphide (H2S-S) [umol/l]	QV:ODV:Hydrogen Sulphide (H2S-S) [umol/l]	Hydrogen Ion Concentration (pH) [pH]	QV:ODV:Hydrogen Ion Concentration (pH) [pH]	Alkalinity [mEq/l]	QV:ODV:Alkalinity [mEq/l]	Chlorophyll a [ug/l]	QV:ODV:Chlorophyll a [ug/l]
26vi	5798	*	1988	10	18	11	15	9.1458	56.8333		1	5.4	0	3.3	0		1		1		1		1		1		1		1		1		1		1		1		1		1	7	0
26vi	5798	*	1988	10	18	11	15	9.1458	56.8333		1	5.4	0	5	0		1	10.6	0	26.8	0	6.16	0		1		1		1		1		1		1		1		1		1		1
26vi	5798	*	1988	10	18	11	15	9.1458	56.8333		1	5.4	0	9	0		1	10.6	0	28.2	0	4.97	0		1		1		1		1		1		1		1		1		1	1	0
26vi	5834	*	1988	10	26	11	15	9.1458	56.8333		1	3.2	0	0.1	0		1	7.9	0	25.8	0	7.28	0		1		1		1		1		1		1		1		1		1		1
26vi	5834	*	1988	10	26	11	15	9.1458	56.8333		1	3.2	0	7	0		1	7.9	0	25.8	0	7.28	0		1		1		1		1		1		1		1		1		1		1
26vi	5914	*	1988	11	4	11	19	9.1458	56.8333		1	4.0	0	0.1	0		1	6.4	0	25.6	0	7.42	0		1		1		1		1		1		1		1		1		1		1
26vi	5914	*	1988	11	4	11	19	9.1458	56.8333		1	4.0	0	9.2	0		1	6.4	0	25.7	0	7.21	0		1		1		1		1		1		1		1		1		1		1
26vi	5926	*	1988	11	7	10	29	9.1458	56.8333		1	5.0	0	0.2	0		1	5.6	0	25.2	0	7.56	0	2.87	0	3.87	0	57.0	0	16.4	0	4.6	0	62.1	0		1	8	0		1	35	0
26vi	5926	*	1988	11	7	10	29	9.1458	56.8333		1	5.0	0	3	0		1	5.7	0	25.8	0	7.35	0		1		1		1		1		1		1		1		1		1	22	0
26vi	5926	*	1988	11	7	10	29	9.1458	56.8333		1	5.0	0	5	0		1	5.7	0	26.2	0	7.28	0		1		1		1		1		1		1		1		1		1		1
26vi	5926	*	1988	11	7	10	29	9.1458	56.8333		1	5.0	0	9.5	0		1	5.7	0	26.3	0	7.21	0		1		1		1		1		1		1		1		1		1	4	0
26vi	6059	*	1988	11	21	15	0	9.1458	56.8333		1	5.2	0	0.1	0		1	3.9	0	25.1	0	7.14	0		1		1		1		1		1		1		1		1		1		1
26vi	6059	*	1988	11	21	15	0	9.1458	56.8333		1	5.2	0	7	0		1	5.2	0	26.3	0	7	0		1		1		1		1		1		1		1		1		1		1
26vi	6059	*	1988	11	21	15	0	9.1458	56.8333		1	5.2	0	9.2	0		1	5.3	0	26.6	0	6.09	0		1		1		1		1		1		1		1		1		1		1
26vi	6171	*	1988	12	12	10	54	9.1458	56.8333		1	5.0	0	0	0		1	2.5	0	25.8	0	7.91	0	2.36	0	2.71	0	49.8	0	15.0	0	10.7	0	53.5	0		1	7.9	0		1	4	0
26vi	6171	*	1988	12	12	10	54	9.1458	56.8333		1	5.0	0	3	0		1	2.5	0	25.8	0	7.91	0		1		1		1		1		1		1		1		1		1	3	0
26vi	6171	*	1988	12	12	10	54	9.1458	56.8333		1	5.0	0	5	0		1	2.5	0	25.8	0	7.91	0		1		1		1		1		1		1		1		1		1		1
26vi	6171	*	1988	12	12	10	54	9.1458	56.8333		1	5.0	0	10	0		1	2.6	0	26	0	7.91	0		1		1		1		1		1		1		1		1		1	3	0
26vi	4699	*	1988	6	16	12	0	9.0833	56.8558		1	3.1	0	0.2	0		1	18.9	0	22.6	0	5.85	0		1		1		1		1		1		1		1		1		1		1
26vi	4699	*	1988	6	16	12	0	9.0833	56.8558		1	3.1	0	6.4	0		1	18.6	0	22.8	0	4.62	0		1		1		1		1		1		1		1		1		1		1
26vi	4699	*	1988	6	16	12	0	9.0833	56.8558		1	3.1	0	7.4	0		1	17.3	0	23	0		1		1		1		1		1		1		1		1		1		1		1
26vi	4736	*	1988	6	23	10	36	9.0833	56.8558		1	2.0	0	0.1	0		1	18.4	0	23	0	6.02	0		1		1		1		1		1		1		1		1		1		1
26vi	4736	*	1988	6	23	10	36	9.0833	56.8558		1	2.0	0	5.6	0		1	18.3	0	23	0	4.9	0		1		1		1		1		1		1		1		1		1		1
26vi	4736	*	1988	6	23	10	36	9.0833	56.8558		1	2.0	0	7.5	0		1	18.3	0	23.2	0	4.55	0		1		1		1		1		1		1		1		1		1		1
26vi	4774	*	1988	6	28	19	44	9.0833	56.8558		1	1.8	0	0.3	0		1	20.9	0	22.3	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26vi	4774	*	1988	6	28	19	44	9.0833	56.8558		1	1.8	0	5	0		1	18.6	0	24.6	0	1.68	0		1		1		1		1		1		1		1		1		1		1
26vi	4774	*	1988	6	28	19	44	9.0833	56.8558		1	1.8	0	7.4	0		1	18.2	0	25.2	0		1		1		1		1		1		1		1		1		1		1		1
26vi	4964	*	1988	7	13	16	42	9.0833	56.8558		1	2.5	0	0.1	0		1	18.8	0	22.9	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26vi	4964	*	1988	7	13	16	42	9.0833	56.8558		1	2.5	0	5.1	0		1	18.8	0	23	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26vi	4964	*	1988	7	13	16	42	9.0833	56.8558		1	2.5	0	7.3	0		1	18.5	0	25.3	0	3.99	0		1		1		1		1		1		1		1		1		1		1
26vi	5020	*	1988	7	20	11	8	9.0833	56.8558		1	2.5	0	0.1	0		1	18.7	0	22.5	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26vi	5020	*	1988	7	20	11	8	9.0833	56.8558		1	2.5	0	6.1	0		1	18.7	0	22.6	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26vi	5020	*	1988	7	20	11	8	9.0833	56.8558		1	2.5	0	7.2	0		1	18.5	0	24.3	0	2.45	0		1		1		1		1		1		1		1		1		1		1
26vi	5077	*	1988	7	28	11	2	9.0833	56.8558		1	5.0	0	0.1	0		1	18	0	23.4	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	5077	*	1988	7	28	11	2	9.0833	56.8558		1	5.0	0	5	0		1	17.9	0	23.6	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26vi	5077	*	1988	7	28	11	2	9.0833	56.8558		1	5.0	0	7.1	0		1	18.1	0	24.9	0	3.29	0		1		1		1		1		1		1		1		1		1		1
26vi	5140	*	1988	8	4	18	14	9.0833	56.8558		1	3.0	0	0.5	0		1	16.6	0	23.5	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	5140	*	1988	8	4	18	14	9.0833	56.8558		1	3.0	0	5	0		1	16.6	0	23.6	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26vi	5140	*	1988	8	4	18	14	9.0833	56.8558		1	3.0	0	7.5	0		1	16.5	0	24	0	5.32	0		1		1		1		1		1		1		1		1		1		1
26vi	5210	*	1988	8	9	16	44	9.0833	56.8558		1	3.0	0	0.2	0		1	18.9	0	23.4	0	7.98	0		1		1		1		1		1		1		1		1		1		1
26vi	5210	*	1988	8	9	16	44	9.0833	56.8558		1	3.0	0	5.1	0		1	16.8	0	28.5	0	5.11	0		1		1		1		1		1		1		1		1		1		1
26vi	5210	*	1988	8	9	16	44	9.0833	56.8558		1	3.0	0	7.1	0		1	16.9	0	28.8	0	4.69	0		1		1		1		1		1		1		1		1		1		1
26vi	5535	*	1988	9	12	15	47	9.0833	56.8558		1	3.3	0	0.1	0		1	15.8	0	25.3	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26vi	5535	*	1988	9	12	15	47	9.0833	56.8558		1	3.3	0	6	0		1	15.5	0	25.6	0	5.6	0		1		1		1		1		1		1		1		1		1		1
26vi	5535	*	1988	9	12	15	47	9.0833	56.8558		1	3.3	0	7.3	0		1	15.7	0	26	0	3.92	0		1		1		1		1		1		1		1		1		1		1
26vi	5838	*	1988	10	26	13	19	9.0833	56.8558		1	4.5	0	0.5	0		1	8	0	26	0	6.72	0		1		1		1		1		1		1		1		1		1		1
26vi	5838	*	1988	10	26	13	19	9.0833	56.8558		1	4.5	0	6.8	0		1	8	0	26	0	6.72	0		1		1		1		1		1		1		1		1		1		1
26vi	4697	*	1988	6	16	12	0	9.0167	56.8783		1	4.1	0	0.2	0		1	18.9	0	23	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26vi	4697	*	1988	6	16	12	0	9.0167	56.8783		1	4.1	0	7.5	0		1	17.7	0	23	0	4.34	0		1		1		1		1		1		1		1		1		1		1
26vi	4697	*	1988	6	16	12	0	9.0167	56.8783		1	4.1	0	8	0		1	17.7	0	23.1	0	0.98	0		1		1		1		1		1		1		1		1		1		1
26vi	4734	*	1988	6	23	10	19	9.0167	56.8783		1	3.2	0	0.6	0		1	18.7	0	23.2	0	5.04	0		1		1		1		1		1		1		1		1		1		1
26vi	4734	*	1988	6	23	10	19	9.0167	56.8783		1	3.2	0	5	0		1	18.6	0	23.2	0	5.25	0		1		1		1		1		1		1		1		1		1		1
26vi	4734	*	1988	6	23	10	19	9.0167	56.8783		1	3.2	0	8.1	0		1	18.2	0	23.5	0	5.04	0		1		1		1		1		1		1		1		1		1		1
26vi	4771	*	1988	6	28	17	24	9.0167	56.8783		1	1.9	0	0.3	0		1	20.9	0	22.6	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	4771	*	1988	6	28	17	24	9.0167	56.8783		1	1.9	0	5	0		1	20.1	0	22.7	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26vi	4771	*	1988	6	28	17	24	9.0167	56.8783		1	1.9	0	7.8	0		1	17.9	0	24.9	0		1		1		1		1		1		1		1		1		1		1		1
26vi	4902	*	1988	7	7	9	53	9.0167	56.8783		1	3.5	0	0.1	0		1	19.5	0	22.6	0	5.6	0		1		1		1		1		1		1		1		1		1		1
26vi	4902	*	1988	7	7	9	53	9.0167	56.8783		1	3.5	0	7.9	0		1	19.4	0	22.9	0	5.04	0		1		1		1		1		1		1		1		1		1		1
26vi	5018	*	1988	7	20	10	48	9.0167	56.8783		1	2.3	0	0.1	0		1	18.7	0	23	0	6.02	0		1		1		1		1		1		1		1		1		1		1
26vi	5018	*	1988	7	20	10	48	9.0167	56.8783		1	2.3	0	7	0		1	18.8	0	23.4	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26vi	5018	*	1988	7	20	10	48	9.0167	56.8783		1	2.3	0	8	0		1	18.6	0	24.3	0	3.15	0		1		1		1		1		1		1		1		1		1		1
26vi	5076	*	1988	7	28	10	44	9.0167	56.8783		1	4.0	0	0.1	0		1	18	0	24.5	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	5076	*	1988	7	28	10	44	9.0167	56.8783		1	4.0	0	7	0		1	17.9	0	24.7	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	5076	*	1988	7	28	10	44	9.0167	56.8783		1	4.0	0	8.2	0		1	18	0	24.8	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26vi	5139	*	1988	8	4	17	47	9.0167	56.8783		1	3.5	0	1	0		1	16.4	0	24.7	0	6.23	0		1		1		1		1		1		1		1		1		1		1
26vi	5139	*	1988	8	4	17	47	9.0167	56.8783		1	3.5	0	5	0		1	16.4	0	24.9	0	6.93	0		1		1		1		1		1		1		1		1		1		1
26vi	5139	*	1988	8	4	17	47	9.0167	56.8783		1	3.5	0	8	0		1	16.6	0	26.6	0	3.92	0		1		1		1		1		1		1		1		1		1		1
26vi	5209	*	1988	8	9	16	27	9.0167	56.8783		1	3.5	0	0.1	0		1	19.9	0	24.2	0	6.44	0		1		1		1		1		1		1		1		1		1		1
26vi	5209	*	1988	8	9	16	27	9.0167	56.8783		1	3.5	0	5	0		1	16.8	0	26.8	0	4.48	0		1		1		1		1		1		1		1		1		1		1
26vi	5209	*	1988	8	9	16	27	9.0167	56.8783		1	3.5	0	7.8	0		1	16.8	0	28.9	0	3.57	0		1		1		1		1		1		1		1		1		1		1
26vi	5536	*	1988	9	12	16	5	9.0167	56.8783		1	3.5	0	0.3	0		1	15.8	0	25.8	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26vi	5536	*	1988	9	12	16	5	9.0167	56.8783		1	3.5	0	8	0		1	15.7	0	26.3	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26vi	5837	*	1988	10	26	12	59	9.0167	56.8783		1	4.2	0	0	0		1	8.1	0	26.1	0	7	0		1		1		1		1		1		1		1		1		1		1
26vi	5837	*	1988	10	26	12	59	9.0167	56.8783		1	4.2	0	8	0		1	8.1	0	26.1	0	7	0		1		1		1		1		1		1		1		1		1		1
26vi	6061	*	1988	11	22	10	47	9.0167	56.8783		1	5.5	0	0	0		1	3.5	0	26.2	0	7.49	0		1		1		1		1		1		1		1		1		1		1
26vi	6061	*	1988	11	22	10	47	9.0167	56.8783		1	5.5	0	8	0		1	4.9	0	26.8	0	6.93	0		1		1		1		1		1		1		1		1		1		1
26vi	4737	*	1988	6	23	11	10	9.1300	56.9167		1	3.2	0	0.6	0		1	18.9	0	22.6	0	5.6	0		1		1		1		1		1		1		1		1		1		1
26vi	4737	*	1988	6	23	11	10	9.1300	56.9167		1	3.2	0	5.1	0		1	18.6	0	22.6	0	5.25	0		1		1		1		1		1		1		1		1		1		1
26vi	4737	*	1988	6	23	11	10	9.1300	56.9167		1	3.2	0	7.1	0		1	18.2	0	23	0	0.98	0		1		1		1		1		1		1		1		1		1		1
26vi	4772	*	1988	6	28	18	1	9.1300	56.9167		1	2.2	0	0.1	0		1	20.9	0	22.7	0	5.88	0		1		1		1		1		1		1		1		1		1		1
