Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	1.2	0	16.764	0	27.071	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	1.4	0	16.744	0	27.077	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	1.6	0	16.734	0	27.091	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	1.8	0	16.724	0	27.098	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	2.2	0	16.754	0	27.078	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	2.4	0	16.754	0	27.07	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	2.6	0	16.734	0	27.083	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	2.8	0	16.744	0	27.076	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	3	0	16.744	0	27.076	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	3.2	0	16.744	0	27.068	0	5.60	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	3.4	0	16.704	0	27.095	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	3.6	0	16.754	0	27.069	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	3.8	0	16.744	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	4	0	16.744	0	27.076	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	4.2	0	16.734	0	27.082	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	4.4	0	16.744	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	4.6	0	16.734	0	27.082	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	4.8	0	16.744	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	5	0	16.744	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	5.2	0	16.754	0	27.069	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	5.4	0	16.744	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	5.6	0	16.754	0	27.061	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	5.8	0	16.754	0	27.069	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	6	0	16.744	0	27.075	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	6.2	0	16.754	0	27.069	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	6.4	0	16.754	0	27.069	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	6.6	0	16.754	0	27.061	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	6.8	0	16.754	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	7	0	16.754	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	7.2	0	16.754	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	7.4	0	16.754	0	27.076	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	7.6	0	16.754	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	7.8	0	16.754	0	27.068	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	8	0	16.754	0	27.076	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	8.2	0	16.754	0	27.076	0	5.67	0
26vi	1000	*	2018	9	12	10	0	9.0167	56.8783	10	0		1	8.4	0	16.764	0	27.069	0	5.67	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	0.4	0	16.468	0	26.292	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	0.6	0	16.458	0	26.298	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	0.8	0	16.468	0	26.292	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	1	0	16.507	0	26.266	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	1.2	0	16.507	0	26.266	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	1.4	0	16.517	0	26.259	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	1.6	0	16.517	0	26.259	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	1.8	0	16.507	0	26.266	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	2.2	0	16.527	0	26.253	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	2.4	0	16.527	0	26.252	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	2.6	0	16.527	0	26.252	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	2.8	0	16.517	0	26.259	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	3	0	16.507	0	26.265	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	3.2	0	16.517	0	26.259	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	3.4	0	16.507	0	26.265	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	3.6	0	16.507	0	26.265	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	3.8	0	16.517	0	26.259	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	4	0	16.527	0	26.252	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	4.2	0	16.517	0	26.258	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	4.4	0	16.527	0	26.252	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	4.6	0	16.527	0	26.252	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	4.8	0	16.527	0	26.252	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	5	0	16.517	0	26.258	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	5.2	0	16.517	0	26.258	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	5.6	0	16.527	0	26.252	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	5.8	0	16.517	0	26.258	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	6	0	16.517	0	26.258	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	6.2	0	16.527	0	26.251	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	6.4	0	16.527	0	26.251	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	6.6	0	16.527	0	26.251	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	6.8	0	16.517	0	26.258	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	7	0	16.527	0	26.251	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	7.2	0	16.527	0	26.251	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	7.4	0	16.527	0	26.251	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	7.6	0	16.517	0	26.257	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	7.8	0	16.527	0	26.267	0	5.88	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	8	0	16.527	0	26.282	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	8.2	0	16.507	0	26.327	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	8.4	0	16.448	0	26.563	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	8.6	0	16.497	0	26.499	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	8.8	0	16.448	0	26.586	0	5.81	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	9	0	16.438	0	26.624	0	5.74	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	9.2	0	16.418	0	26.661	0	5.53	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	9.4	0	16.408	0	26.66	0	5.53	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	9.6	0	16.408	0	26.668	0	5.53	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	9.8	0	16.418	0	26.653	0	5.53	0
26vi	1205	*	2018	9	12	12	5	9.1458	56.8333	10	0		1	10	0	16.418	0	26.661	0	5.53	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	0.4	0	11.417	0	29.035	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	0.6	0	11.426	0	29.018	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	0.8	0	11.426	0	29.036	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	1	0	11.426	0	29.036	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	1.2	0	11.456	0	29.03	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	1.4	0	11.466	0	29.004	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	1.6	0	11.436	0	29.028	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	1.8	0	11.436	0	29.036	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	2	0	11.446	0	29.02	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	2.2	0	11.456	0	29.012	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	2.4	0	11.436	0	29.027	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	2.6	0	11.436	0	29.027	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	2.8	0	11.417	0	29.043	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	3	0	11.436	0	29.027	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	3.2	0	11.426	0	29.035	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	3.4	0	11.417	0	29.042	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	3.6	0	11.426	0	29.035	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	3.8	0	11.426	0	29.052	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	4	0	11.426	0	29.043	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	4.2	0	11.426	0	29.052	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	4.4	0	11.417	0	29.087	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	4.6	0	11.417	0	29.123	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	4.8	0	11.407	0	29.176	0	6.30	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	5	0	11.407	0	29.193	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	5.2	0	11.407	0	29.175	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	5.4	0	11.407	0	29.184	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	5.6	0	11.407	0	29.193	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	5.8	0	11.417	0	29.194	0	6.23	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	6	0	11.397	0	29.201	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	6.2	0	11.397	0	29.201	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	6.4	0	11.407	0	29.211	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	6.6	0	11.397	0	29.201	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	6.8	0	11.407	0	29.202	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	7	0	11.407	0	29.193	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	7.2	0	11.387	0	29.226	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	7.4	0	11.397	0	29.236	0	6.16	0
26vi	1017	*	2018	10	3	10	17	9.0563	56.9023	8	0		1	7.6	0	11.397	0	29.227	0	6.16	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	0.2	0	11.417	0	27.941	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	0.4	0	11.426	0	27.871	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	0.6	0	11.426	0	27.96	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	0.8	0	11.417	0	27.968	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	1	0	11.426	0	27.96	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	1.2	0	11.426	0	27.951	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	1.4	0	11.446	0	27.945	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	1.6	0	11.426	0	27.96	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	1.8	0	11.426	0	27.96	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	2	0	11.426	0	27.96	0	6.23	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	2.2	0	11.426	0	27.96	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	2.4	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	2.6	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	2.8	0	11.426	0	27.96	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	3	0	11.426	0	27.96	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	3.2	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	3.4	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	3.6	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	3.8	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	4	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	4.2	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	4.4	0	11.436	0	27.952	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	4.6	0	11.446	0	27.944	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	4.8	0	11.436	0	27.951	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	5	0	11.436	0	27.951	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	5.2	0	11.446	0	27.944	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	5.4	0	11.436	0	27.951	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	5.6	0	11.426	0	27.959	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	5.8	0	11.426	0	27.959	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	6	0	11.426	0	27.967	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	6.2	0	11.426	0	27.967	0	6.30	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	6.4	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	6.6	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	6.8	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	7	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	7.2	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	7.4	0	11.417	0	27.965	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	7.6	0	11.426	0	27.967	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	7.8	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	8	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	8.2	0	11.426	0	27.958	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	8.4	0	11.436	0	27.95	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	8.6	0	11.417	0	27.983	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	8.8	0	11.417	0	27.965	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	9	0	11.417	0	27.965	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	9.2	0	11.417	0	27.974	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	9.4	0	11.407	0	28.071	0	6.37	0
26vi	1327	*	2018	10	3	13	27	9.1458	56.8333	10	0		1	9.6	0	11.417	0	28	0	6.37	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	0.6	0	12.423	0	26.971	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	0.8	0	12.452	0	26.95	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	1	0	12.413	0	26.952	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	1.2	0	12.354	0	26.994	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	1.4	0	12.344	0	27.036	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	1.6	0	12.334	0	27.182	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	1.8	0	12.324	0	27.25	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	2	0	12.314	0	27.336	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	2.2	0	12.304	0	27.448	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	2.4	0	12.304	0	27.535	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	2.6	0	12.304	0	27.605	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	2.8	0	12.304	0	27.815	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	3	0	12.285	0	27.952	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	3.2	0	12.275	0	28.029	0	6.79	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	3.4	0	12.265	0	28.212	0	6.72	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	3.6	0	12.255	0	28.324	0	6.65	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	3.8	0	12.255	0	28.368	0	6.65	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	4	0	12.255	0	28.403	0	6.65	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	4.2	0	12.255	0	28.429	0	6.65	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	4.4	0	12.245	0	28.472	0	6.65	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	4.6	0	12.245	0	28.472	0	6.58	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	4.8	0	12.245	0	28.472	0	6.58	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	5	0	12.235	0	28.479	0	6.58	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	5.2	0	12.225	0	28.487	0	6.58	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	5.4	0	12.225	0	28.504	0	6.58	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	5.6	0	12.235	0	28.549	0	6.51	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	5.8	0	12.225	0	28.671	0	6.51	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	6	0	12.245	0	28.753	0	6.51	0
26vi	1001	*	2018	10	17	10	1	9.0563	56.9023	6	0		1	6.2	0	12.245	0	28.682	0	6.30	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	0.4	0	12.531	0	27.561	0	6.37	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	0.6	0	12.512	0	27.567	0	6.44	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	0.8	0	12.472	0	27.552	0	6.44	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	1	0	12.492	0	27.52	0	6.44	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	1.2	0	12.443	0	27.574	0	6.44	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	1.4	0	12.403	0	27.585	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	1.6	0	12.393	0	27.601	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	1.8	0	12.383	0	27.643	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	2	0	12.364	0	27.745	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	2.2	0	12.344	0	27.899	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	2.4	0	12.285	0	28.153	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	2.6	0	12.285	0	28.162	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	2.8	0	12.265	0	28.247	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	3	0	12.255	0	28.333	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	3.2	0	12.255	0	28.395	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	3.4	0	12.255	0	28.43	0	6.51	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	3.6	0	12.275	0	28.529	0	6.58	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	3.8	0	12.265	0	28.598	0	6.58	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	4	0	12.265	0	28.606	0	6.58	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	4.2	0	12.265	0	28.633	0	6.58	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	4.4	0	12.255	0	28.675	0	6.65	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	4.6	0	12.265	0	28.668	0	6.65	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	4.8	0	12.255	0	28.693	0	6.65	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	5	0	12.265	0	28.729	0	6.65	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	5.2	0	12.265	0	28.773	0	6.65	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	5.4	0	12.275	0	28.818	0	6.65	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	5.6	0	12.275	0	28.853	0	6.65	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	5.8	0	12.275	0	28.941	0	6.58	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	6	0	12.265	0	28.966	0	6.58	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	6.2	0	12.255	0	28.983	0	6.58	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	6.4	0	12.245	0	29.043	0	6.44	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	6.6	0	12.265	0	29.248	0	6.44	0
26vi	1021	*	2018	10	17	10	21	9.0167	56.8783	8	0		1	6.8	0	12.295	0	29.568	0	6.44	0
