Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]	Phosphate Phosphorus (PO4-P) [umol/l]	QV:ODV:Phosphate Phosphorus (PO4-P) [umol/l]	Total Phosphorus (P) [umol/l]	QV:ODV:Total Phosphorus (P) [umol/l]	Silicate Silicon (SiO4-Si) [umol/l]	QV:ODV:Silicate Silicon (SiO4-Si) [umol/l]	Nitrate Nitrogen (NO3-N) [umol/l]	QV:ODV:Nitrate Nitrogen (NO3-N) [umol/l]	Nitrite Nitrogen (NO2-N) [umol/l]	QV:ODV:Nitrite Nitrogen (NO2-N) [umol/l]	Ammonium Nitrogen (NH4-N) [umol/l]	QV:ODV:Ammonium Nitrogen (NH4-N) [umol/l]	Total Nitrogen (N) [umol/l]	QV:ODV:Total Nitrogen (N) [umol/l]	Hydrogen Ion Concentration (pH) [pH]	QV:ODV:Hydrogen Ion Concentration (pH) [pH]	Alkalinity [mEq/l]	QV:ODV:Alkalinity [mEq/l]	Chlorophyll a [ug/l]	QV:ODV:Chlorophyll a [ug/l]
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	1.8	0		1	19.444	0	16.963	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	2	0		1	19.444	0	16.963	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	2.2	0		1	19.463	0	17.016	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	2.4	0		1	19.463	0	17.023	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	2.6	0		1	19.463	0	17.063	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	2.8	0		1	19.473	0	17.012	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	3	0		1	19.453	0	17.027	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	3.2	0		1	19.463	0	17.023	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	3.4	0		1	19.493	0	17.092	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	3.6	0		1	19.483	0	17.109	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	3.8	0		1	19.493	0	17.139	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	4	0		1	19.513	0	17.172	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	4.2	0		1	19.503	0	17.176	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	4.4	0		1	19.503	0	17.236	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	4.6	0		1	19.533	0	17.238	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	4.8	0		1	19.533	0	17.238	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	5	0		1	19.572	0	17.411	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	5.2	0		1	19.582	0	17.407	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	5.4	0		1	19.602	0	17.493	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	5.6	0		1	19.612	0	17.523	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	5.8	0		1	19.612	0	17.530	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	6	0		1	19.621	0	17.546	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	6.2	0		1	19.621	0	17.546	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	6.4	0		1	19.621	0	17.546	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	6.6	0		1	19.621	0	17.546	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	6.8	0		1	19.621	0	17.559	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	7	0		1	19.621	0	17.566	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	7.2	0		1	19.621	0	17.566	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	7.4	0		1	19.621	0	17.573	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	7.6	0		1	19.621	0	17.579	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	7.8	0		1	19.621	0	17.586	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	8	0		1	19.621	0	17.586	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	8.2	0		1	19.621	0	17.586	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	8.4	0		1	19.612	0	17.604	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	8.6	0		1	19.612	0	17.604	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	8.8	0		1	19.612	0	17.617	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	9	0		1	19.602	0	17.655	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	9.2	0		1	19.602	0	17.682	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	9.4	0		1	19.602	0	17.722	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	9.6	0		1	19.562	0	17.827	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	9.8	0		1	19.562	0	18.118	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	10	0		1	19.434	0	18.575	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	10.2	0		1	19.365	0	19.469	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	10.4	0		1	19.019	0	19.920	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	10.6	0		1	19.009	0	19.980	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	10.8	0		1	18.940	0	20.556	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	11	0		1	18.574	0	20.933	0	5.95	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	11.2	0		1	18.555	0	20.978	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	11.4	0		1	18.535	0	21.079	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	11.6	0		1	18.416	0	21.217	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	11.8	0		1	18.239	0	21.692	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	12	0		1	18.298	0	21.668	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	12.2	0		1	18.160	0	21.755	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	12.4	0		1	17.962	0	22.045	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	12.6	0		1	17.863	0	22.328	0	5.88	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	12.8	0		1	17.231	0	23.349	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	13	0		1	17.014	0	23.666	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	13.2	0		1	16.925	0	23.755	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	13.4	0		1	16.718	0	24.033	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	13.6	0		1	16.678	0	24.093	0	5.81	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	13.8	0		1	16.382	0	24.489	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	14	0		1	16.362	0	24.531	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	14.2	0		1	16.323	0	24.668	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	14.4	0		1	15.740	0	25.267	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	14.6	0		1	16.046	0	24.991	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	14.8	0		1	15.888	0	25.143	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	15	0		1	15.098	0	26.242	0	5.67	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	15.2	0		1	15.463	0	25.745	0	5.74	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	15.4	0		1	14.742	0	26.647	0	5.60	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	15.6	0		1	14.713	0	26.746	0	5.60	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	15.8	0		1	14.387	0	27.138	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	16	0		1	14.347	0	27.181	0	5.53	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	16.2	0		1	14.150	0	27.690	0	5.46	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	16.4	0		1	14.110	0	27.734	0	5.46	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	16.6	0		1	13.992	0	27.908	0	5.46	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	16.8	0		1	13.636	0	28.437	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	17	0		1	13.458	0	28.618	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	17.2	0		1	13.201	0	29.200	0	5.39	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	17.4	0		1	12.313	0	29.954	0	5.32	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	17.6	0		1	12.036	0	30.253	0	5.32	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	17.8	0		1	11.868	0	30.605	0	5.25	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	18	0		1	11.908	0	30.452	0	5.18	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	18.2	0		1	11.769	0	30.652	0	5.18	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	18.4	0		1	11.829	0	30.456	0	5.04	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	18.6	0		1	11.661	0	30.577	0	5.04	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	18.8	0		1	11.463	0	30.888	0	4.97	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	19	0		1	11.325	0	31.004	0	4.97	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	19.2	0		1	11.285	0	31.081	0	4.97	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	19.4	0		1	11.236	0	31.123	0	4.90	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	19.6	0		1	11.078	0	31.274	0	4.90	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	19.8	0		1	11.029	0	31.369	0	4.90	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	20	0		1	10.851	0	31.548	0	4.83	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	20.2	0		1	10.841	0	31.548	0	4.83	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	20.4	0		1	10.712	0	31.677	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	20.6	0		1	10.791	0	31.599	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	20.8	0		1	10.712	0	31.686	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	21	0		1	10.594	0	31.807	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	21.2	0		1	10.475	0	31.910	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	21.4	0		1	10.396	0	31.998	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	21.6	0		1	10.525	0	31.885	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	21.8	0		1	10.317	0	32.022	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	22	0		1	10.396	0	31.980	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	22.2	0		1	10.367	0	32.006	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	22.4	0		1	10.337	0	31.996	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	22.6	0		1	10.317	0	32.031	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	22.8	0		1	10.298	0	32.030	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	23	0		1	10.248	0	32.110	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	23.2	0		1	10.238	0	32.119	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	23.4	0		1	10.199	0	32.127	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	23.6	0		1	10.199	0	32.127	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	23.8	0		1	10.169	0	32.144	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	24	0		1	10.189	0	32.153	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	24.2	0		1	10.179	0	32.171	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	24.4	0		1	10.159	0	32.189	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	24.8	0		1	10.100	0	32.232	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	25	0		1	10.051	0	32.285	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	25.2	0		1	9.982	0	32.347	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	25.4	0		1	9.942	0	32.374	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	25.6	0		1	9.883	0	32.409	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	25.8	0		1	9.922	0	32.364	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	26	0		1	9.912	0	32.400	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	26.2	0		1	9.893	0	32.418	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	26.4	0		1	9.873	0	32.435	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	26.6	0		1	9.853	0	32.453	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	27	0		1	9.715	0	32.578	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	27.2	0		1	9.764	0	32.533	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	27.4	0		1	9.656	0	32.632	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	27.6	0		1	9.675	0	32.623	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	27.8	0		1	9.636	0	32.659	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1395	*	2013	8	12	9	58	12.6375	55.9243	29	0	8.5	0	28	0		1	9.587	0	32.704	0	4.76	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	0.4	0		1	15.908	0	8.284	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	0.6	0		1	15.908	0	8.277	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	0.8	0		1	15.908	0	8.284	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	1	0		1	15.908	0	8.277	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	1.2	0		1	15.898	0	8.272	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	1.4	0		1	15.908	0	8.277	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	1.6	0		1	15.898	0	8.279	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	1.8	0		1	15.908	0	8.277	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	2	0		1	15.908	0	8.277	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	2.2	0		1	15.898	0	8.279	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	2.4	0		1	15.908	0	8.277	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	2.6	0		1	15.898	0	8.272	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	2.8	0		1	15.898	0	8.265	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	3	0		1	15.908	0	8.277	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	3.2	0		1	15.898	0	8.279	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	3.4	0		1	15.888	0	8.281	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	3.6	0		1	15.868	0	8.285	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	3.8	0		1	15.868	0	8.285	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	4	0		1	15.858	0	8.287	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	4.2	0		1	15.848	0	8.289	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	4.4	0		1	15.848	0	8.295	0	6.79	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	4.6	0		1	15.809	0	8.303	0	6.86	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	4.8	0		1	15.789	0	8.314	0	6.86	0		1		1		1		1		1		1		1		1		1		1
26fr	1663	*	2013	8	29	8	54	12.6375	55.9243	29	0	8.1	0	5	0		1	15.779	0	8.323	0	6.86	0		1		1		1		1		1		1		1		1		1		1
