Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	31	0	31	0	2.25	0	6.994	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	32	0	32	0	2.288	0	7.042	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	33	0	33	0	2.285	0	7.086	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	34	0	34	0	2.347	0	7.133	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	35	0	35	0	2.403	0	7.166	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	36	0	36	0	2.446	0	7.2	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	37	0	37	0	2.501	0	7.242	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	38	0	38	0	2.552	0	7.27	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	39	0	39	0	2.574	0	7.281	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	40	0	40	0	2.591	0	7.29	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	41	0	41	0	2.615	0	7.302	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	42	0	42	0	2.643	0	7.317	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	43	0	43	0	2.669	0	7.332	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	44	0	44	0	2.68	0	7.339	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	45	0	45	0	2.688	0	7.343	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	46	0	46	0	2.698	0	7.35	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	47	0	47	0	2.718	0	7.361	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	48	0	48	0	2.744	0	7.377	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	49	0	49	0	2.762	0	7.386	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	50	0	50	0	2.781	0	7.399	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	51	0	51	0	2.795	0	7.406	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	52	0	52	0	2.803	0	7.41	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	52	0	53	0	2.832	0	7.427	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	53	0	54	0	2.858	0	7.443	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	54	0	55	0	2.881	0	7.456	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	55	0	56	0	2.893	0	7.462	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	56	0	57	0	2.929	0	7.48	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	57	0	58	0	3.028	0	7.536	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	58	0	59	0	3.148	0	7.609	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	59	0	60	0	3.259	0	7.677	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	60	0	61	0	3.346	0	7.728	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	61	0	62	0	3.395	0	7.759	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	62	0	63	0	3.443	0	7.787	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	63	0	64	0	3.477	0	7.809	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	64	0	65	0	3.555	0	7.874	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	65	0	66	0	3.656	0	7.948	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	66	0	67	0	3.767	0	8.038	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	67	0	68	0	3.979	0	8.168	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	68	0	69	0	4.39	0	8.474	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	69	0	70	0	4.774	0	8.865	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	70	0	71	0	5.07	0	9.155	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	71	0	72	0	5.283	0	9.442	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	72	0	73	0	5.407	0	9.624	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	73	0	74	0	5.461	0	9.767	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	74	0	75	0	5.547	0	9.946	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	75	0	76	0	5.616	0	10.104	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	76	0	77	0	5.71	0	10.362	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	77	0	78	0	5.728	0	10.403	0		1
06SO	0385	*	2018	5	15	16	51	19.3322	59.0673	88	0	78	0	79	0	5.758	0	10.477	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	1	0	1	0	8.581	0	5.873	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	2	0	2	0	8.583	0	5.874	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	3	0	3	0	8.582	0	5.873	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	4	0	4	0	8.571	0	5.872	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	5	0	5	0	8.486	0	5.864	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	6	0	6	0	8.401	0	5.858	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	7	0	7	0	7.596	0	5.79	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	8	0	8	0	5.519	0	5.633	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	9	0	9	0	4.805	0	5.632	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	10	0	10	0	4.767	0	5.661	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	11	0	11	0	4.952	0	5.713	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	12	0	12	0	4.745	0	5.728	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	13	0	13	0	4.358	0	5.725	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	14	0	14	0	4.143	0	5.743	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	15	0	15	0	3.95	0	5.769	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	16	0	16	0	3.803	0	5.789	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	17	0	17	0	3.724	0	5.802	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	18	0	18	0	3.689	0	5.827	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	19	0	19	0	3.613	0	5.866	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	20	0	20	0	3.828	0	5.93	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	21	0	21	0	3.741	0	5.966	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	22	0	22	0	3.625	0	5.983	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	23	0	23	0	3.643	0	5.995	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	24	0	24	0	3.622	0	6.01	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	25	0	25	0	3.351	0	6.028	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	26	0	26	0	3.135	0	6.051	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	27	0	27	0	3.169	0	6.1	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	28	0	28	0	3.313	0	6.151	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	29	0	29	0	3.497	0	6.199	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	30	0	30	0	3.193	0	6.215	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	31	0	31	0	2.605	0	6.237	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	32	0	32	0	2.549	0	6.279	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	33	0	33	0	2.933	0	6.349	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	34	0	34	0	3.736	0	6.538	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	35	0	35	0	4.589	0	6.742	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	36	0	36	0	4.815	0	6.828	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	37	0	37	0	4.763	0	6.874	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	38	0	38	0	4.639	0	6.91	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	39	0	39	0	4.541	0	6.919	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	40	0	40	0	4.473	0	6.92	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	41	0	41	0	4.22	0	6.941	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	42	0	42	0	4.052	0	6.964	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	43	0	43	0	4.017	0	6.978	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	44	0	44	0	3.951	0	6.995	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	45	0	45	0	3.615	0	7.018	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	46	0	46	0	3.494	0	7.033	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	47	0	47	0	3.228	0	7.049	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	48	0	48	0	2.938	0	7.07	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	49	0	49	0	2.846	0	7.096	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	50	0	50	0	2.8	0	7.113	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	51	0	51	0	2.786	0	7.13	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	52	0	52	0	2.76	0	7.149	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	52	0	53	0	2.716	0	7.189	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	53	0	54	0	2.698	0	7.223	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	54	0	55	0	2.707	0	7.253	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	55	0	56	0	2.72	0	7.272	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	56	0	57	0	2.738	0	7.298	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	57	0	58	0	2.758	0	7.339	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	58	0	59	0	2.77	0	7.369	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	59	0	60	0	2.778	0	7.382	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	60	0	61	0	2.802	0	7.405	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	61	0	62	0	2.829	0	7.431	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	62	0	63	0	2.916	0	7.496	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	63	0	64	0	3.191	0	7.704	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	64	0	65	0	3.68	0	8.058	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	65	0	66	0	4.107	0	8.363	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	66	0	67	0	4.374	0	8.571	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	67	0	68	0	4.543	0	8.719	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	68	0	69	0	4.898	0	9.079	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	69	0	70	0	5.179	0	9.35	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	70	0	71	0	5.296	0	9.503	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	71	0	72	0	5.376	0	9.641	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	72	0	73	0	5.451	0	9.806	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	73	0	74	0	5.57	0	10.068	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	74	0	75	0	5.667	0	10.292	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	75	0	76	0	5.757	0	10.495	0		1
06SO	0386	*	2018	5	16	3	57	19.1998	59.0665	78	0	76	0	77	0	5.811	0	10.604	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	1	0	1	0	10.761	0	6.173	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	2	0	2	0	10.917	0	6.183	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	3	0	3	0	11.039	0	6.189	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	4	0	4	0	10.921	0	6.183	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	5	0	5	0	10.857	0	6.181	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	6	0	6	0	9.842	0	6.132	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	7	0	7	0	6.718	0	5.926	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	8	0	8	0	5.071	0	5.846	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	9	0	9	0	5.516	0	5.962	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	10	0	10	0	6.452	0	6.11	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	11	0	11	0	6.767	0	6.167	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	12	0	12	0	6.594	0	6.163	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	13	0	13	0	5.558	0	6.1	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	14	0	14	0	4.276	0	6.04	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	15	0	15	0	3.154	0	6.007	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	16	0	16	0	2.525	0	6.02	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	17	0	17	0	2.458	0	6.072	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	18	0	18	0	2.624	0	6.149	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	19	0	19	0	2.603	0	6.208	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	20	0	20	0	2.489	0	6.267	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	21	0	21	0	2.489	0	6.356	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	22	0	22	0	3.377	0	6.538	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	23	0	23	0	4.697	0	6.767	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	24	0	24	0	4.809	0	6.829	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	25	0	25	0	4.875	0	6.881	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	26	0	26	0	4.947	0	6.912	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	27	0	27	0	4.843	0	6.921	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	28	0	28	0	4.704	0	6.926	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	29	0	29	0	4.606	0	6.936	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	30	0	30	0	4.46	0	6.952	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	31	0	31	0	3.894	0	6.955	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	32	0	32	0	3.111	0	6.944	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	33	0	33	0	2.819	0	6.967	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	34	0	34	0	3.099	0	7.02	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	35	0	35	0	3.209	0	7.056	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	36	0	36	0	3.146	0	7.077	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	37	0	37	0	3.043	0	7.09	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	38	0	38	0	2.967	0	7.102	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	39	0	39	0	2.94	0	7.121	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	40	0	40	0	2.908	0	7.138	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	41	0	41	0	2.844	0	7.151	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	42	0	42	0	2.786	0	7.169	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	43	0	43	0	2.711	0	7.182	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	44	0	44	0	2.699	0	7.191	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	45	0	45	0	2.77	0	7.208	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	46	0	46	0	2.696	0	7.212	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	47	0	47	0	2.556	0	7.215	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	48	0	48	0	2.525	0	7.224	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	49	0	49	0	2.531	0	7.232	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	50	0	50	0	2.51	0	7.238	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	51	0	51	0	2.518	0	7.244	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	52	0	52	0	2.539	0	7.25	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	52	0	53	0	2.541	0	7.256	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	53	0	54	0	2.518	0	7.263	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	54	0	55	0	2.518	0	7.268	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	55	0	56	0	2.509	0	7.273	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	56	0	57	0	2.471	0	7.277	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	57	0	58	0	2.431	0	7.282	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	58	0	59	0	2.41	0	7.288	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	59	0	60	0	2.44	0	7.299	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	60	0	61	0	2.555	0	7.321	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	61	0	62	0	2.681	0	7.357	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	62	0	63	0	2.788	0	7.393	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	63	0	64	0	3.004	0	7.488	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	64	0	65	0	3.258	0	7.598	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	65	0	66	0	3.542	0	7.74	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	66	0	67	0	3.888	0	7.955	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	67	0	68	0	4.097	0	8.115	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	68	0	69	0	4.243	0	8.258	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	69	0	70	0	4.452	0	8.473	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	70	0	71	0	4.65	0	8.724	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	71	0	72	0	4.854	0	8.964	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	72	0	73	0	5.059	0	9.232	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	73	0	74	0	5.224	0	9.462	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	74	0	75	0	5.36	0	9.65	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	75	0	76	0	5.435	0	9.79	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	76	0	77	0	5.51	0	9.906	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	77	0	78	0	5.577	0	10.053	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	78	0	79	0	5.647	0	10.179	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	79	0	80	0	5.733	0	10.34	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	80	0	81	0	5.809	0	10.5	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	81	0	82	0	5.847	0	10.597	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	82	0	83	0	5.877	0	10.679	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	83	0	84	0	5.897	0	10.73	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	84	0	85	0	5.905	0	10.744	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	85	0	86	0	5.919	0	10.77	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	86	0	87	0	5.932	0	10.793	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	87	0	88	0	5.946	0	10.818	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	88	0	89	0	5.993	0	10.909	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	89	0	90	0	6.06	0	11.047	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	90	0	91	0	6.065	0	11.066	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	91	0	92	0	6.074	0	11.087	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	92	0	93	0	6.083	0	11.105	0		1
06SO	0387	*	2018	5	16	4	33	19.1975	59.0000	96	0	93	0	94	0	6.089	0	11.115	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	1	0	1	0	7.492	0	6.307	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	2	0	2	0	7.647	0	6.296	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	3	0	3	0	7.595	0	6.292	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	4	0	4	0	7.708	0	6.297	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	5	0	5	0	7.516	0	6.272	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	6	0	6	0	7.175	0	6.302	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	7	0	7	0	7.546	0	6.387	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	8	0	8	0	7.329	0	6.386	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	9	0	9	0	7.581	0	6.483	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	10	0	10	0	8.138	0	6.583	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	11	0	11	0	8.441	0	6.624	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	12	0	12	0	8.564	0	6.649	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	13	0	13	0	8.504	0	6.648	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	14	0	14	0	8.454	0	6.644	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	15	0	15	0	8.524	0	6.662	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	16	0	16	0	8.559	0	6.679	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	17	0	17	0	8.49	0	6.685	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	18	0	18	0	8.429	0	6.685	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	19	0	19	0	8.414	0	6.685	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	20	0	20	0	8.41	0	6.688	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	21	0	21	0	8.411	0	6.691	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	22	0	22	0	8.405	0	6.702	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	23	0	23	0	8.344	0	6.718	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	24	0	24	0	8.3	0	6.723	0		1
06SO	0415	*	2018	5	19	16	23	18.7515	58.8333	100	0	25	0	25	0	8.104	0	6.718	0		1
