server_id,id,Latitude,Longitude,ObsDate,ObsTime,Ship,ObsDep,TEMP,qTEMP,SALIN,qSALIN,TOTOXY,qTOTOXY,PO4P,qPO4P,TOTP,qTOTP,SIO4,qSIO4,NO3N,qNO3N,NO2N,qNO2N,NO23N,qNO23N,NH4N,qNH4N,TOTN,qTOTN,CHL,qCHL
integer,integer,float,float,timestamp,varchar(8),varchar(25),float,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  20.4, 12.60, 1, 22.25, 1,  2.03, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  20.6, 12.49, 1, 22.29, 1,  1.96, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  20.8, 12.38, 1, 22.31, 1,  1.89, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  21.0, 12.41, 1, 22.29, 1,  1.54, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  21.2, 12.27, 1, 22.35, 1,  1.54, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  21.4, 12.17, 1, 22.40, 1,  1.54, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  21.6, 12.06, 1, 22.45, 1,  1.54, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  21.8, 12.00, 1, 22.47, 1,  1.47, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  22.0, 11.96, 1, 22.49, 1,  1.47, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  22.2, 11.91, 1, 22.51, 1,  1.26, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  22.4, 11.90, 1, 22.51, 1,  1.26, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  22.6, 11.89, 1, 22.52, 1,  1.26, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  22.8, 11.87, 1, 22.54, 1,  1.26, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  23.0, 11.85, 1, 22.58, 1,  1.26, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  23.2, 11.84, 1, 22.60, 1,  1.26, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  23.4, 11.75, 1, 22.64, 1,  1.19, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  23.6, 11.57, 1, 22.75, 1,  0.98, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  23.8, 11.57, 1, 22.75, 1,  0.98, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  24.0, 11.53, 1, 22.76, 1,  0.91, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  24.2, 11.33, 1, 22.84, 1,  0.91, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  24.4, 11.12, 1, 22.87, 1,  0.84, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  24.6, 11.09, 1, 22.92, 1,  0.42, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  24.8, 11.10, 1, 22.96, 1,  0.42, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  25.0, 11.12, 1, 22.98, 1,  0.42, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  25.2, 11.15, 1, 23.01, 1,  0.42, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  25.4, 11.21, 1, 22.99, 1,  0.42, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  25.6, 11.26, 1, 23.03, 1,  0.49, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  25.8, 11.26, 1, 23.03, 1,  0.49, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  26.0, 11.28, 1, 23.03, 1,  0.49, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  26.2, 11.26, 1, 23.02, 1,  0.56, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  26.4, 11.20, 1, 23.07, 1,  0.56, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  26.6, 11.16, 1, 23.09, 1,  0.56, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  26.8, 11.11, 1, 23.09, 1,  0.56, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  27.0, 11.05, 1, 23.09, 1,  0.56, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  27.2, 11.01, 1, 23.10, 1,  0.49, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  27.4, 10.99, 1, 23.09, 1,  0.42, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  27.6, 10.93, 1, 23.07, 1,  0.35, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  27.8, 10.80, 1, 23.08, 1,  0.21, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  28.0, 10.76, 1, 23.09, 1,  0.14, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  28.2, 10.76, 1, 23.11, 1,  0.14, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  28.4, 10.78, 1, 23.11, 1,  0.14, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  28.6, 10.75, 1, 23.11, 1,  0.14, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  28.8, 10.72, 1, 23.12, 1,  0.07, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  29.0, 10.71, 1, 23.12, 1,  0.07, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  29.2, 10.70, 1, 23.12, 1,  0.07, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  29.4, 10.70, 1, 23.12, 1,  0.07, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118305,   54.838,    9.827,"2008-08-28","13:53:00","",  29.6, 10.71, 1, 23.12, 1,  0.07, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   0.4, 16.76, 1,  8.42, 1,  6.30, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   0.6, 16.76, 1,  8.42, 1,  6.30, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   0.8, 16.76, 1,  8.42, 1,  6.30, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   1.0, 16.76, 1,  8.43, 1,  6.23, 1,  0.68, 1,  0.74, 1, 13.00, 1,  0.00, 0,  0.00, 0,  0.59, 1,  0.21, 1, 11.86, 1,  3.20, 1
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   1.2, 16.76, 1,  8.43, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   1.4, 16.76, 1,  8.43, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   1.6, 16.76, 1,  8.42, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   1.8, 16.76, 1,  8.43, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   2.0, 16.77, 1,  8.43, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   2.2, 16.76, 1,  8.44, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   2.4, 16.76, 1,  8.43, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   2.6, 16.76, 1,  8.44, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   2.8, 16.76, 1,  8.44, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   3.0, 16.76, 1,  8.44, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   3.2, 16.76, 1,  8.44, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   3.4, 16.76, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   3.6, 16.76, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   3.8, 16.76, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   4.0, 16.76, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   4.2, 16.76, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   4.4, 16.76, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   4.6, 16.76, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   4.8, 16.77, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   5.0, 16.77, 1,  8.45, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   5.2, 16.77, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   5.4, 16.77, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   5.6, 16.77, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   5.8, 16.77, 1,  8.46, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   6.0, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   6.2, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   6.4, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   6.6, 16.76, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   6.8, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   7.0, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   7.2, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   7.4, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   7.6, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   7.8, 16.77, 1,  8.46, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   8.0, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   8.2, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   8.4, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   8.6, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   8.8, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   9.0, 16.77, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   9.2, 16.76, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   9.4, 16.76, 1,  8.47, 1,  6.23, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   9.6, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",   9.8, 16.76, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  10.0, 16.77, 1,  8.47, 1,  6.23, 1,  0.19, 1,  0.74, 1, 12.86, 1,  0.00, 0,  0.00, 0,  0.79, 1,  0.21, 1, 12.57, 1,  3.00, 1
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  10.2, 16.76, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  10.4, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  10.6, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  10.8, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  11.0, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  11.2, 16.77, 1,  8.47, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  11.4, 16.82, 1,  8.88, 1,  6.16, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    6,118319,   54.892,   12.334,"2008-08-28","07:37:00","",  11.6, 16.75, 1,  9.21, 1,  6.09, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
