Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]	Phosphate Phosphorus (PO4-P) [umol/l]	QV:ODV:Phosphate Phosphorus (PO4-P) [umol/l]	Total Phosphorus (P) [umol/l]	QV:ODV:Total Phosphorus (P) [umol/l]	Silicate Silicon (SiO4-Si) [umol/l]	QV:ODV:Silicate Silicon (SiO4-Si) [umol/l]	Nitrate Nitrogen (NO3-N) [umol/l]	QV:ODV:Nitrate Nitrogen (NO3-N) [umol/l]	Nitrite Nitrogen (NO2-N) [umol/l]	QV:ODV:Nitrite Nitrogen (NO2-N) [umol/l]	Ammonium Nitrogen (NH4-N) [umol/l]	QV:ODV:Ammonium Nitrogen (NH4-N) [umol/l]	Total Nitrogen (N) [umol/l]	QV:ODV:Total Nitrogen (N) [umol/l]	Hydrogen Ion Concentration (pH) [pH]	QV:ODV:Hydrogen Ion Concentration (pH) [pH]	Alkalinity [mEq/l]	QV:ODV:Alkalinity [mEq/l]	Chlorophyll a [ug/l]	QV:ODV:Chlorophyll a [ug/l]
34LO	0320	*	1934	8	1	12		21.68	60.12		1		1	30	0		1	9.6	0	6.15	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0320	*	1934	8	1	12		21.68	60.12		1		1	40	0		1	9.0	0	6.19	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0320	*	1934	8	1	12		21.68	60.12		1		1	50	0		1	8.4	0	6.19	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0321	*	1934	8	11	12		21.68	60.12		1		1	0	0		1	18.5	0	6.04	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0321	*	1934	8	11	12		21.68	60.12		1		1	5	0		1	19.0	0	6.04	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0321	*	1934	8	11	12		21.68	60.12		1		1	10	0		1	18.8	0	6.04	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0321	*	1934	8	11	12		21.68	60.12		1		1	20	0		1	15.8	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0321	*	1934	8	11	12		21.68	60.12		1		1	30	0		1	11.6	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0321	*	1934	8	11	12		21.68	60.12		1		1	40	0		1	10.2	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0321	*	1934	8	11	12		21.68	60.12		1		1	50	0		1	9.8	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0322	*	1934	8	22	12		21.68	60.12		1		1	0	0		1	17.8	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0322	*	1934	8	22	12		21.68	60.12		1		1	5	0		1	17.6	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0322	*	1934	8	22	12		21.68	60.12		1		1	10	0		1	17.4	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0322	*	1934	8	22	12		21.68	60.12		1		1	20	0		1	16.6	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0322	*	1934	8	22	12		21.68	60.12		1		1	30	0		1	10.6	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0322	*	1934	8	22	12		21.68	60.12		1		1	40	0		1	9.0	0	6.15	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0322	*	1934	8	22	12		21.68	60.12		1		1	50	0		1	8.6	0	6.19	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0323	*	1934	9	1	12		21.68	60.12		1		1	0	0		1	17.2	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0323	*	1934	9	1	12		21.68	60.12		1		1	5	0		1	17.0	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0323	*	1934	9	1	12		21.68	60.12		1		1	10	0		1	17.0	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0323	*	1934	9	1	12		21.68	60.12		1		1	20	0		1	16.4	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0323	*	1934	9	1	12		21.68	60.12		1		1	30	0		1	12.8	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0323	*	1934	9	1	12		21.68	60.12		1		1	40	0		1	9.6	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0323	*	1934	9	1	12		21.68	60.12		1		1	50	0		1	9.2	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0324	*	1934	9	11	12		21.68	60.12		1		1	0	0		1	18.1	0	5.97	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0324	*	1934	9	11	12		21.68	60.12		1		1	5	0		1	18.2	0	6.22	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0324	*	1934	9	11	12		21.68	60.12		1		1	10	0		1	17.4	0	6.20	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0324	*	1934	9	11	12		21.68	60.12		1		1	20	0		1	16.0	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0324	*	1934	9	11	12		21.68	60.12		1		1	30	0		1	11.0	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0324	*	1934	9	11	12		21.68	60.12		1		1	40	0		1	9.2	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0324	*	1934	9	11	12		21.68	60.12		1		1	50	0		1	8.4	0	5.99	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0325	*	1934	9	22	12		21.68	60.12		1		1	0	0		1	16.5	0	5.99	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0325	*	1934	9	22	12		21.68	60.12		1		1	5	0		1	16.6	0	5.99	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0325	*	1934	9	22	12		21.68	60.12		1		1	10	0		1	16.6	0	5.99	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0325	*	1934	9	22	12		21.68	60.12		1		1	20	0		1	16.2	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0325	*	1934	9	22	12		21.68	60.12		1		1	30	0		1	13.2	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0325	*	1934	9	22	12		21.68	60.12		1		1	40	0		1	10.2	0	6.15	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0325	*	1934	9	22	12		21.68	60.12		1		1	50	0		1	9.4	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0327	*	1934	10	11	12		21.68	60.12		1		1	0	0		1	14.3	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0327	*	1934	10	11	12		21.68	60.12		1		1	5	0		1	13.8	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0327	*	1934	10	11	12		21.68	60.12		1		1	10	0		1	14.0	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0327	*	1934	10	11	12		21.68	60.12		1		1	20	0		1	13.4	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0327	*	1934	10	11	12		21.68	60.12		1		1	30	0		1	13.2	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0327	*	1934	10	11	12		21.68	60.12		1		1	40	0		1	12.7	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0327	*	1934	10	11	12		21.68	60.12		1		1	50	0		1	12.3	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0328	*	1934	10	21	12		21.68	60.12		1		1	0	0		1	11.6	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0328	*	1934	10	21	12		21.68	60.12		1		1	5	0		1	11.8	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0328	*	1934	10	21	12		21.68	60.12		1		1	10	0		1	11.4	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0328	*	1934	10	21	12		21.68	60.12		1		1	20	0		1	11.2	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0328	*	1934	10	21	12		21.68	60.12		1		1	30	0		1	11.2	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0328	*	1934	10	21	12		21.68	60.12		1		1	40	0		1	11.0	0	6.04	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0328	*	1934	10	21	12		21.68	60.12		1		1	50	0		1	10.8	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0329	*	1934	11	2	12		21.68	60.12		1		1	0	0		1	9.8	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0329	*	1934	11	2	12		21.68	60.12		1		1	5	0		1	9.8	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0329	*	1934	11	2	12		21.68	60.12		1		1	10	0		1	10.0	0	6.00	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0329	*	1934	11	2	12		21.68	60.12		1		1	20	0		1	10.0	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0329	*	1934	11	2	12		21.68	60.12		1		1	30	0		1	10.0	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0329	*	1934	11	2	12		21.68	60.12		1		1	40	0		1	10.0	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0329	*	1934	11	2	12		21.68	60.12		1		1	50	0		1	10.0	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0330	*	1934	11	11	12		21.68	60.12		1		1	0	0		1	9.0	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0330	*	1934	11	11	12		21.68	60.12		1		1	5	0		1	9.2	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0330	*	1934	11	11	12		21.68	60.12		1		1	10	0		1	9.2	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0330	*	1934	11	11	12		21.68	60.12		1		1	20	0		1	9.2	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0330	*	1934	11	11	12		21.68	60.12		1		1	30	0		1	9.2	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0330	*	1934	11	11	12		21.68	60.12		1		1	40	0		1	9.2	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0330	*	1934	11	11	12		21.68	60.12		1		1	50	0		1	9.2	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0331	*	1934	11	21	12		21.68	60.12		1		1	0	0		1	7.8	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0331	*	1934	11	21	12		21.68	60.12		1		1	5	0		1	8.0	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0331	*	1934	11	21	12		21.68	60.12		1		1	10	0		1	8.0	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0331	*	1934	11	21	12		21.68	60.12		1		1	20	0		1	8.0	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0331	*	1934	11	21	12		21.68	60.12		1		1	30	0		1	8.0	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0331	*	1934	11	21	12		21.68	60.12		1		1	40	0		1	8.0	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0331	*	1934	11	21	12		21.68	60.12		1		1	50	0		1	8.0	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0332	*	1934	12	1	12		21.68	60.12		1		1	0	0		1	4.8	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0332	*	1934	12	1	12		21.68	60.12		1		1	5	0		1	5.6	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0332	*	1934	12	1	12		21.68	60.12		1		1	10	0		1	5.8	0	6.02	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0332	*	1934	12	1	12		21.68	60.12		1		1	20	0		1	6.0	0	6.04	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0332	*	1934	12	1	12		21.68	60.12		1		1	30	0		1	6.0	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0332	*	1934	12	1	12		21.68	60.12		1		1	40	0		1	6.0	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0332	*	1934	12	1	12		21.68	60.12		1		1	50	0		1	6.0	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0333	*	1934	12	12	12		21.68	60.12		1		1	0	0		1	5.0	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0333	*	1934	12	12	12		21.68	60.12		1		1	5	0		1	5.0	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0333	*	1934	12	12	12		21.68	60.12		1		1	10	0		1	5.0	0	6.06	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0333	*	1934	12	12	12		21.68	60.12		1		1	20	0		1	5.0	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0333	*	1934	12	12	12		21.68	60.12		1		1	30	0		1	5.2	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0333	*	1934	12	12	12		21.68	60.12		1		1	40	0		1	5.4	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0333	*	1934	12	12	12		21.68	60.12		1		1	50	0		1	5.4	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0334	*	1934	12	21	12		21.68	60.12		1		1	0	0		1	4.4	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0334	*	1934	12	21	12		21.68	60.12		1		1	5	0		1	4.6	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0334	*	1934	12	21	12		21.68	60.12		1		1	10	0		1	4.6	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0334	*	1934	12	21	12		21.68	60.12		1		1	20	0		1	4.6	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0334	*	1934	12	21	12		21.68	60.12		1		1	30	0		1	4.6	0	6.15	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0334	*	1934	12	21	12		21.68	60.12		1		1	40	0		1	4.6	0	6.15	0		1		1		1		1		1		1		1		1		1		1		1
34LO	0334	*	1934	12	21	12		21.68	60.12		1		1	50	0		1	4.6	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	0	0		1	15.01	0	5.99	0		1		1		1		1		1		1		1		1	8.21	0		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	5	0		1	15.11	0	5.97	0		1		1		1		1		1		1		1		1		1		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	10	0		1	14.04	0	6.00	0		1		1		1		1		1		1		1		1	8.14	0		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	15	0		1	10.79	0	6.06	0		1		1		1		1		1		1		1		1	8.00	0		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	20	0		1	8.21	0	6.11	0		1		1		1		1		1		1		1		1	7.93	0		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	25	0		1	6.55	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	30	0		1	6.15	0	6.13	0		1		1		1		1		1		1		1		1	7.80	0		1		1
34NA	0027	*	1934	7	10	6		22.98	59.78	36	0		1	35	0		1	3.99	0	6.35	0		1		1		1		1		1		1		1		1	7.70	0		1		1
34RU	0427	*	1934	1	3			22.95	59.77		1		1	0	0		1	0.4	0	6.31	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0427	*	1934	1	3			22.95	59.77		1		1	5	0		1	0.3	0	6.31	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0427	*	1934	1	3			22.95	59.77		1		1	10	0		1	0.3	0	6.33	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0427	*	1934	1	3			22.95	59.77		1		1	20	0		1	0.4	0	6.33	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0427	*	1934	1	3			22.95	59.77		1		1	30	0		1	0.4	0	6.33	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0428	*	1934	1	11			22.95	59.77		1		1	0	0		1	0.2	0	6.28	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0428	*	1934	1	11			22.95	59.77		1		1	5	0		1	0.2	0	6.28	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0428	*	1934	1	11			22.95	59.77		1		1	10	0		1	0.2	0		1		1		1		1		1		1		1		1		1		1		1		1
34RU	0428	*	1934	1	11			22.95	59.77		1		1	20	0		1	0.2	0		1		1		1		1		1		1		1		1		1		1		1		1
34RU	0428	*	1934	1	11			22.95	59.77		1		1	30	0		1	0.7	0	6.35	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0429	*	1934	1	21			22.95	59.77		1		1	0	0		1	0.8	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0429	*	1934	1	21			22.95	59.77		1		1	5	0		1	0.8	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0429	*	1934	1	21			22.95	59.77		1		1	10	0		1	0.8	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0429	*	1934	1	21			22.95	59.77		1		1	20	0		1	1.0	0	6.42	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0429	*	1934	1	21			22.95	59.77		1		1	30	0		1	1.0	0	6.42	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0430	*	1934	2	1			22.95	59.77		1		1	0	0		1	0.5	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0430	*	1934	2	1			22.95	59.77		1		1	5	0		1	0.4	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0430	*	1934	2	1			22.95	59.77		1		1	10	0		1	0.5	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0430	*	1934	2	1			22.95	59.77		1		1	20	0		1	0.6	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0430	*	1934	2	1			22.95	59.77		1		1	30	0		1	0.6	0	6.44	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0431	*	1934	2	14			22.95	59.77		1		1	0	0		1	-0.2	0	6.22	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0431	*	1934	2	14			22.95	59.77		1		1	5	0		1	-0.2	0	6.40	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0431	*	1934	2	14			22.95	59.77		1		1	10	0		1	-0.2	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0431	*	1934	2	14			22.95	59.77		1		1	20	0		1	-0.2	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0431	*	1934	2	14			22.95	59.77		1		1	30	0		1	-0.2	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0432	*	1934	2	21			22.95	59.77		1		1	0	0		1	-0.2	0	6.46	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0432	*	1934	2	21			22.95	59.77		1		1	5	0		1	-0.2	0	6.46	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0432	*	1934	2	21			22.95	59.77		1		1	10	0		1	-0.2	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0432	*	1934	2	21			22.95	59.77		1		1	20	0		1	-0.1	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0432	*	1934	2	21			22.95	59.77		1		1	30	0		1	0.0	0	6.47	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0433	*	1934	3	8			22.95	59.77		1		1	0	0		1	-0.2	0	6.51	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0433	*	1934	3	8			22.95	59.77		1		1	5	0		1	-0.2	0	6.51	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0433	*	1934	3	8			22.95	59.77		1		1	10	0		1	-0.2	0	6.51	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0433	*	1934	3	8			22.95	59.77		1		1	20	0		1	-0.2	0	6.53	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0433	*	1934	3	8			22.95	59.77		1		1	30	0		1	-0.2	0	6.53	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0434	*	1934	3	23			22.95	59.77		1		1	0	0		1	-0.2	0	6.44	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0434	*	1934	3	23			22.95	59.77		1		1	5	0		1	-0.2	0	6.44	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0434	*	1934	3	23			22.95	59.77		1		1	10	0		1	-0.2	0	6.44	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0434	*	1934	3	23			22.95	59.77		1		1	20	0		1	-0.2	0	6.46	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0434	*	1934	3	23			22.95	59.77		1		1	30	0		1	-0.2	0	6.46	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0435	*	1934	4	1			22.95	59.77		1		1	0	0		1	0.0	0	6.35	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0435	*	1934	4	1			22.95	59.77		1		1	5	0		1	0.0	0	6.35	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0435	*	1934	4	1			22.95	59.77		1		1	10	0		1	-0.1	0	6.35	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0435	*	1934	4	1			22.95	59.77		1		1	20	0		1	-0.2	0	6.35	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0435	*	1934	4	1			22.95	59.77		1		1	30	0		1	-0.2	0	6.37	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0436	*	1934	4	11			22.95	59.77		1		1	0	0		1	0.0	0	6.29	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0436	*	1934	4	11			22.95	59.77		1		1	5	0		1	-0.2	0	6.33	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0436	*	1934	4	11			22.95	59.77		1		1	10	0		1	-0.2	0	6.33	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0436	*	1934	4	11			22.95	59.77		1		1	20	0		1	-0.2	0	6.33	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0436	*	1934	4	11			22.95	59.77		1		1	30	0		1	0.0	0	6.33	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0437	*	1934	4	21			22.95	59.77		1		1	0	0		1	1.3	0	6.29	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0437	*	1934	4	21			22.95	59.77		1		1	5	0		1	1.1	0	6.29	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0437	*	1934	4	21			22.95	59.77		1		1	10	0		1	1.1	0	6.31	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0437	*	1934	4	21			22.95	59.77		1		1	20	0		1	1.1	0	6.31	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0437	*	1934	4	21			22.95	59.77		1		1	30	0		1	1.1	0	6.31	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0438	*	1934	5	1			22.95	59.77		1		1	0	0		1	2.8	0	6.28	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0438	*	1934	5	1			22.95	59.77		1		1	5	0		1	2.5	0	6.28	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0438	*	1934	5	1			22.95	59.77		1		1	10	0		1	2.2	0	6.24	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0438	*	1934	5	1			22.95	59.77		1		1	20	0		1	2.0	0	6.28	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0438	*	1934	5	1			22.95	59.77		1		1	30	0		1	2.0	0	6.29	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0439	*	1934	5	12			22.95	59.77		1		1	0	0		1	5.1	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0439	*	1934	5	12			22.95	59.77		1		1	5	0		1	4.8	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0439	*	1934	5	12			22.95	59.77		1		1	10	0		1	4.6	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0439	*	1934	5	12			22.95	59.77		1		1	20	0		1	4.2	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0439	*	1934	5	12			22.95	59.77		1		1	30	0		1	3.8	0	6.20	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0440	*	1934	5	23			22.95	59.77		1		1	0	0		1	6.2	0	6.19	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0440	*	1934	5	23			22.95	59.77		1		1	5	0		1	6.0	0	6.20	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0440	*	1934	5	23			22.95	59.77		1		1	10	0		1	5.8	0	6.20	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0440	*	1934	5	23			22.95	59.77		1		1	20	0		1	5.7	0	6.20	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0440	*	1934	5	23			22.95	59.77		1		1	30	0		1	4.8	0	6.20	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0441	*	1934	6	1			22.95	59.77		1		1	0	0		1	7.0	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0441	*	1934	6	1			22.95	59.77		1		1	5	0		1	6.5	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0441	*	1934	6	1			22.95	59.77		1		1	10	0		1	6.3	0	6.17	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0441	*	1934	6	1			22.95	59.77		1		1	20	0		1	5.6	0	6.19	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0441	*	1934	6	1			22.95	59.77		1		1	30	0		1	4.6	0	6.22	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0442	*	1934	6	11			22.95	59.77		1		1	0	0		1	10.2	0	6.08	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0442	*	1934	6	11			22.95	59.77		1		1	5	0		1	9.9	0	6.08	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0442	*	1934	6	11			22.95	59.77		1		1	10	0		1	9.7	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0442	*	1934	6	11			22.95	59.77		1		1	20	0		1	7.9	0	6.13	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0442	*	1934	6	11			22.95	59.77		1		1	30	0		1	4.8	0	6.22	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0443	*	1934	6	21			22.95	59.77		1		1	0	0		1	12.3	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0443	*	1934	6	21			22.95	59.77		1		1	5	0		1	12.1	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0443	*	1934	6	21			22.95	59.77		1		1	10	0		1	9.9	0	6.09	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0443	*	1934	6	21			22.95	59.77		1		1	20	0		1	7.1	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0443	*	1934	6	21			22.95	59.77		1		1	30	0		1	6.3	0	6.15	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0420	*	1934	7	1	12		22.95	59.77		1		1	0	0		1	14.1	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0420	*	1934	7	1	12		22.95	59.77		1		1	5	0		1	14.0	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
34RU	0420	*	1934	7	1	12		22.95	59.77		1		1	10	0		1	10.3	0	6.11	0		1		1		1		1		1		1		1		1		1		1		1
